Id,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,CD9,CD10,BJ1,BJ2,BJ3,BJ4,BJ5,BJ6,BJ7,BJ8,BJ9,BJ10
ENST00000421556,39,47,47,27,26,36,29,66,37,31,20,22,22,29,19,23,9,26,13,32
ENST00000357575,19,11,32,22,26,11,38,24,16,17,26,27,17,26,8,8,12,9,27,41
ENST00000220584,14,25,20,7,29,16,24,16,47,19,26,42,45,45,36,36,17,24,16,18
ENST00000543185,4,4,6,8,2,2,1,9,3,2,9,7,5,7,12,10,7,6,5,19
ENST00000566851,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
ENST00000467591,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
ENST00000225276,36,91,37,65,57,57,49,17,77,56,106,82,95,39,39,47,61,94,83,104
ENST00000254846,43,62,29,38,38,17,14,32,28,36,126,145,67,113,53,60,81,73,109,129
ENST00000465139,436,213,187,170,385,80,201,168,181,248,287,235,169,202,274,245,305,288,230,113
ENST00000384550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,3,2
ENST00000559809,13,12,11,15,10,10,19,17,7,3,8,8,17,14,3,6,5,7,5,4
ENST00000406287,0,0,0,0,3,0,0,0,1,0,3,8,5,9,7,8,8,6,7,5
ENST00000558811,0,0,0,0,1,0,0,0,0,0,40,30,38,37,26,47,16,18,27,11
ENST00000578292,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,0,0,0,2,0
ENST00000219022,0,0,3,1,1,0,62,0,3,1,25,10,2,0,6,14,1,1,3,1
ENST00000463266,0,0,0,0,4,0,0,0,1,0,20,13,0,17,10,34,20,28,0,6
ENST00000399332,0,0,0,0,1,0,0,0,0,0,1,6,4,6,0,2,9,5,4,3
ENST00000527031,9,17,19,16,17,7,14,12,20,28,56,34,35,33,49,40,94,33,36,63
ENST00000379256,0,0,0,0,0,0,0,0,0,0,28,20,26,33,15,15,7,11,13,9
ENST00000554988,0,7,11,1,2,3,4,0,3,2,0,0,0,0,1,1,112,35,12,0
ENST00000586876,0,0,1,2,1,0,0,0,0,0,1,2,5,1,2,1,3,2,2,3
ENST00000258301,8,6,11,3,16,4,1,12,14,13,20,6,12,8,23,18,5,16,6,14
ENST00000256441,5,9,9,9,9,7,19,12,15,15,8,7,8,9,9,12,12,8,6,7
ENST00000290231,2,5,5,3,4,6,7,5,6,6,10,6,6,7,4,6,6,3,7,4
ENST00000497391,0,1,0,0,1,0,0,0,0,0,39,30,31,24,29,33,15,20,20,21
ENST00000307714,0,0,0,1,0,0,0,0,0,0,9,13,10,6,7,13,1,5,2,0
ENST00000397544,2,3,1,1,1,1,1,2,3,2,0,0,1,1,4,1,1,1,1,5
ENST00000466588,36,80,79,50,83,14,60,81,98,89,52,51,45,20,58,69,77,105,84,59
ENST00000428136,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,1,1,0
ENST00000592623,158,155,274,37,118,224,216,238,336,36,73,63,70,21,42,41,16,129,75,59
ENST00000616321,6,12,23,3,2,1,9,6,1,3,7,1,2,5,0,4,0,2,8,1
ENST00000428228,0,0,0,0,6,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0
ENST00000461849,0,0,0,0,0,0,0,0,0,0,9,18,11,22,15,10,9,13,19,13
ENST00000568620,2,8,9,8,9,15,9,105,5,100,10,4,5,6,9,7,65,53,5,11
ENST00000534634,0,0,0,0,1,0,0,0,0,0,0,2,3,2,1,2,4,1,2,0
ENST00000264779,0,0,1,0,2,0,7,5,0,1,0,0,1,0,1,0,1,2,1,0
ENST00000571135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,2,2,0
ENST00000344318,133,102,124,80,75,110,88,105,89,71,32,30,32,37,36,31,53,58,62,68
ENST00000381625,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,1
ENST00000584850,22,0,3,12,3,6,0,3,2,3,0,0,0,0,0,5,1,0,0,0
ENST00000490094,0,0,0,0,1,0,0,0,0,0,1,0,2,2,4,1,0,0,1,0
ENST00000588774,0,5,3,3,6,0,3,2,3,5,26,13,22,24,14,26,24,28,46,60
ENST00000585551,0,0,0,0,0,0,0,0,0,0,5,2,8,3,5,3,3,2,2,3
ENST00000368931,3,0,1,2,2,1,2,2,0,1,2,2,0,1,1,2,2,1,2,1
ENST00000453535,9,6,6,9,7,9,7,7,5,6,10,6,6,3,5,3,7,4,5,3
ENST00000531165,0,0,0,0,1,1,0,0,0,0,8,15,5,10,10,15,12,3,14,12
ENST00000478568,1,1,3,4,4,1,1,3,2,1,60,77,61,75,68,104,30,60,51,112
ENST00000325180,5,6,12,11,10,4,1,8,8,1,2,5,3,3,4,4,6,4,2,8
ENST00000535829,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,1,0,1,0
ENST00000498385,5,2,9,2,1,3,4,5,2,4,2,3,0,2,0,0,0,4,4,1
ENST00000571451,10,10,14,15,30,8,12,14,23,12,59,41,36,46,42,50,54,46,45,77
ENST00000428681,0,3,2,3,1,2,0,2,0,2,7,10,13,7,8,6,6,6,7,5
ENST00000484462,68,63,77,72,0,93,83,87,82,59,25,27,0,32,20,0,40,36,30,19
ENST00000570294,0,5,3,2,20,0,2,2,7,12,115,111,133,129,192,212,113,103,74,93
ENST00000345851,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,1,0,2,2,0
ENST00000458563,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,2
ENST00000323060,6,13,10,8,14,6,5,13,14,10,32,25,33,14,22,23,21,9,21,22
ENST00000462259,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0
ENST00000429759,0,1,0,1,1,0,0,1,2,1,1,2,3,1,1,0,1,1,3,2
ENST00000395560,10,11,28,10,10,36,5,14,39,18,3,5,4,4,18,17,12,15,4,17
ENST00000306065,1,2,0,2,3,2,0,2,1,3,8,8,6,10,10,6,8,8,8,8
ENST00000332281,59,53,39,30,12,45,17,10,9,18,11,12,17,15,11,10,10,14,16,15
ENST00000215909,54,34,91,136,24,189,81,67,119,151,31,43,37,53,21,21,42,26,45,21
ENST00000493559,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,5,3,2,1,1
ENST00000506001,0,0,1,1,2,1,0,0,1,3,4,1,4,7,1,0,1,5,8,5
ENST00000550267,0,0,1,0,2,1,1,0,2,2,33,34,31,38,34,30,20,26,27,30
ENST00000506531,25,13,12,9,10,4,10,10,8,14,18,18,15,18,12,9,15,18,30,19
ENST00000235332,71,72,117,91,83,68,48,101,78,77,32,34,28,30,25,29,23,89,42,91
ENST00000618229,0,0,0,1,0,0,0,0,10,0,12,0,0,0,1,1,0,7,2,0
ENST00000562086,1,1,0,9,1,0,0,0,0,0,1,1,1,2,2,1,0,1,0,1
ENST00000477547,0,0,0,0,0,0,0,0,1,0,1,3,3,5,1,4,0,2,1,2
ENST00000534112,0,3,3,3,8,0,2,3,6,4,12,13,17,17,18,19,10,25,16,31
ENST00000526936,0,2,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0
ENST00000511689,38,7,19,12,5,65,81,61,5,8,15,14,17,38,19,16,19,13,37,27
ENST00000311412,4,11,6,14,12,20,21,19,12,23,56,46,51,32,52,57,17,27,22,33
ENST00000552285,7,124,106,14,143,86,101,119,15,134,16,8,18,165,183,314,3,157,157,15
ENST00000412908,4,0,1,0,11,0,0,6,1,0,0,0,0,0,0,1,2,0,0,0
ENST00000393423,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0
ENST00000522246,1,1,1,1,8,1,1,2,3,2,11,14,7,10,8,7,8,6,9,8
ENST00000599394,2,2,2,2,3,1,2,2,3,3,5,7,6,7,2,4,9,4,6,4
ENST00000524797,2,5,0,1,2,1,2,2,3,2,2,0,0,1,0,0,1,0,2,1
ENST00000429642,0,2,0,0,2,0,1,0,0,1,40,21,27,35,17,16,23,18,38,24
ENST00000579304,0,0,0,0,0,0,0,0,0,0,2,3,3,5,4,5,5,1,3,1
ENST00000484663,86,3,2,3,56,68,1,87,94,3,48,66,25,59,32,30,56,56,30,22
ENST00000487796,1,0,0,0,1,1,1,1,1,1,4,5,5,4,2,5,3,3,4,3
ENST00000430185,0,0,0,0,1,0,0,0,0,0,4,0,1,1,2,4,0,2,1,2
ENST00000444651,16,24,16,8,7,17,24,4,11,12,12,10,10,12,4,10,13,13,8,5
ENST00000573231,1,8,5,6,5,1,2,2,4,8,37,28,31,32,33,35,22,39,43,12
ENST00000319248,11,4,12,4,4,7,13,11,26,20,6,7,4,7,4,8,7,9,8,4
ENST00000558131,34,16,53,15,7,31,29,25,56,13,4,4,3,3,4,6,10,6,9,2
ENST00000468646,6,6,5,6,8,10,4,8,9,11,15,17,13,12,13,19,23,13,21,19
ENST00000570124,0,0,0,0,2,0,0,0,0,0,1,2,3,3,3,2,2,2,0,0
ENST00000494397,187,102,151,128,109,165,99,102,116,78,50,47,67,80,58,52,58,72,77,81
ENST00000441971,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
ENST00000569174,0,0,0,0,1,0,0,0,0,0,13,18,10,5,14,17,8,8,10,12
ENST00000367353,0,1,2,0,0,0,0,0,1,0,0,7,13,8,5,5,3,8,1,9
ENST00000560671,0,0,0,0,0,0,0,0,0,0,8,7,6,6,8,11,6,7,6,3
ENST00000539397,0,0,0,0,0,0,0,0,0,0,11,6,6,7,9,4,4,6,11,2
ENST00000439339,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0
ENST00000072644,11,7,14,3,9,2,5,5,12,11,14,10,15,20,13,15,21,15,6,22
ENST00000373935,11,0,18,3,2,8,16,21,8,21,17,16,53,29,25,135,10,15,5,8
ENST00000424181,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0
ENST00000450865,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
ENST00000558001,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
ENST00000463975,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,2,1,1,1
ENST00000261647,0,0,0,0,0,0,1,1,0,0,0,2,3,0,1,0,0,0,0,0
ENST00000494777,24,23,18,17,7,34,11,34,13,10,6,4,2,2,1,2,2,5,1,4
ENST00000489405,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,0,1,1,1
ENST00000467013,8,9,6,16,8,7,8,13,10,3,6,11,13,6,9,13,5,7,8,3
ENST00000518359,0,3,0,0,1,0,0,0,1,4,4,2,1,1,2,2,14,3,6,8
ENST00000461110,0,1,1,0,2,0,0,0,2,2,8,13,12,10,8,12,12,13,15,11
ENST00000610417,0,0,1,0,1,0,0,0,1,1,5,9,7,7,7,10,5,6,5,3
ENST00000310864,0,1,0,1,1,0,2,2,2,1,1,3,1,2,1,1,2,0,1,0
ENST00000331334,14,19,18,2,16,19,16,6,23,20,16,21,18,20,12,12,11,22,17,14
ENST00000262650,0,0,0,0,0,0,0,0,3,0,4,3,5,2,4,5,4,2,5,3
ENST00000476371,4,4,3,2,2,4,1,2,0,1,2,4,3,3,2,3,1,2,2,2
ENST00000395311,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0
ENST00000328249,0,0,0,0,1,0,0,0,1,3,1,0,4,1,1,1,2,0,0,0
ENST00000553865,0,0,0,0,0,0,0,0,0,0,3,2,2,3,2,2,1,1,1,1
ENST00000488883,2,0,0,2,1,0,2,1,0,2,6,4,4,7,5,3,6,5,4,3
ENST00000366857,0,2,1,1,2,1,1,1,2,4,1,1,0,1,1,2,1,1,1,0
ENST00000259477,3,4,3,15,4,3,3,4,3,11,8,12,5,11,6,9,3,8,4,5
ENST00000475775,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,0,1,1
ENST00000395003,1,1,0,1,0,0,1,0,0,1,2,4,1,3,0,2,1,0,1,1
ENST00000470319,0,1,1,1,4,1,1,2,3,2,10,12,6,10,41,48,23,7,11,16
ENST00000453396,149,98,35,0,106,172,183,175,26,153,54,55,76,81,115,28,72,0,33,38
ENST00000474295,0,4,3,0,1,6,5,5,2,3,1,0,1,2,1,1,2,2,2,1
ENST00000449733,47,18,152,23,77,104,40,27,9,52,30,6,48,32,62,42,33,0,0,96
ENST00000503583,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,0,1,0,2
ENST00000329236,33,7,2,18,2,18,7,4,0,4,6,7,8,6,3,2,9,5,8,12
ENST00000541152,0,0,0,0,3,4,0,0,0,1,0,0,0,3,1,0,0,0,0,0
ENST00000596536,51,0,26,10,14,1,29,12,19,10,5,39,16,22,8,4,0,12,11,26
ENST00000436936,4,0,5,4,2,2,7,4,0,4,7,0,2,2,48,2,44,49,5,64
ENST00000475243,1,4,1,1,6,2,5,5,5,6,4,8,7,6,5,11,7,8,5,2
ENST00000396908,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
ENST00000549489,22,2,3,9,11,2,38,31,2,2,11,8,7,16,55,82,10,7,342,12
ENST00000377710,9,11,2,7,1,7,10,8,9,13,3,8,10,15,8,1,9,5,11,4
ENST00000451035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,1,1
ENST00000333479,0,0,0,0,0,0,1,0,0,1,2,2,1,2,2,2,2,2,2,0
ENST00000411743,0,2,6,1,6,3,0,0,0,0,1,2,1,9,33,1,1,0,2,4
ENST00000511086,2,2,5,3,0,2,1,1,1,1,2,4,4,1,2,4,4,1,3,0
ENST00000420613,0,0,3,0,0,0,0,0,0,0,7,3,3,5,5,5,1,3,2,5
ENST00000473764,2,3,2,3,1,1,1,2,1,1,1,1,1,1,2,1,3,2,1,3
ENST00000232501,11,7,3,7,7,3,2,9,4,8,8,4,7,2,5,5,4,7,5,3
ENST00000390015,6,21,45,97,90,77,80,10,18,12,187,180,143,144,89,128,73,114,58,187
ENST00000543928,0,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,3,1,2,2
ENST00000622296,0,0,7,0,0,0,0,0,0,0,0,13,24,6,7,8,0,7,4,5
ENST00000591912,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,1,1,0,1,0
ENST00000466019,0,1,0,0,0,0,0,1,0,0,11,7,4,5,3,2,3,4,6,3
ENST00000263238,35,66,78,70,157,49,98,92,89,120,157,136,137,128,134,121,132,96,118,102
ENST00000488362,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1
ENST00000557040,2,3,3,2,2,11,4,5,3,7,1,1,1,2,0,0,1,1,0,0
ENST00000611976,0,0,5,0,0,0,68,0,0,73,0,0,139,0,249,187,86,0,105,0
ENST00000221554,5,14,4,2,6,5,3,4,2,6,15,12,9,8,6,8,8,6,7,5
ENST00000338257,192,112,85,190,83,113,330,168,119,301,155,147,147,169,119,122,78,313,126,198
ENST00000257966,84,70,75,119,83,69,92,80,121,59,87,130,116,68,82,23,41,72,87,118
ENST00000512501,0,2,1,3,4,0,2,5,4,0,3,2,0,2,0,4,2,3,0,0
ENST00000556862,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,7,0,4,1,0
ENST00000543884,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,1,1,0,2
ENST00000377897,3,4,1,2,2,1,2,5,0,3,2,1,3,8,0,3,0,5,0,0
ENST00000262510,4,0,4,4,37,1,0,0,0,4,38,39,45,60,46,71,12,17,59,34
ENST00000558221,0,0,6,4,3,4,5,5,5,2,0,2,1,0,0,0,4,2,1,4
ENST00000421202,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,3,1,0,0
ENST00000485008,7,8,7,7,3,1,1,5,7,2,34,50,46,45,21,23,15,31,43,38
ENST00000440400,0,24,2,9,3,0,3,4,2,6,6,11,1,8,4,1,1,12,1,2
ENST00000337523,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1
ENST00000481517,1,4,2,3,10,0,4,3,8,7,55,51,53,52,70,51,39,43,40,49
ENST00000451320,13,3,1,0,16,0,0,0,19,4,11,10,13,10,10,8,12,6,4,5
ENST00000400382,16,0,6,0,10,9,0,0,0,0,0,4,0,2,2,0,0,4,6,4
ENST00000158166,0,0,0,0,5,0,0,0,2,0,3,1,2,1,2,2,1,3,3,6
ENST00000601724,0,3,3,1,1,0,1,0,4,1,4,3,4,2,1,4,0,4,4,4
ENST00000359626,2,0,0,2,0,0,2,1,1,2,0,0,1,1,1,1,2,3,1,0
ENST00000493815,9,44,41,57,11,12,45,12,9,28,6,9,13,8,9,15,23,19,14,31
ENST00000510104,0,1,1,0,1,0,0,0,2,3,9,6,5,6,10,12,8,8,10,8
ENST00000219782,14,21,14,11,22,14,19,19,21,26,33,39,34,34,13,28,8,27,33,42
ENST00000568495,7,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ENST00000485756,20,4,20,22,4,3,21,4,15,2,3,4,4,8,0,2,6,2,2,0
ENST00000542466,1,3,2,4,2,2,2,2,4,3,2,2,3,2,4,6,5,5,6,7
ENST00000556700,0,0,1,0,5,0,1,1,2,2,69,83,81,73,111,86,69,37,62,70
ENST00000492077,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
ENST00000602806,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
ENST00000569888,1,3,1,3,6,0,1,3,5,3,6,6,9,7,9,13,5,6,8,7
ENST00000590134,7,3,9,7,5,8,4,6,2,2,4,5,4,4,2,4,13,2,1,3
ENST00000482458,1,4,2,3,10,1,2,3,7,4,40,44,42,35,55,59,23,31,23,36
ENST00000305632,1,1,0,0,0,1,0,0,1,0,2,2,2,1,1,0,0,1,0,0
ENST00000466124,1,1,3,0,2,1,0,2,1,0,6,2,5,9,11,13,4,5,3,3
ENST00000506842,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,5,1,1,0
ENST00000599538,21,31,46,20,34,14,28,33,32,44,26,15,19,22,27,16,22,31,33,42
ENST00000377104,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,3,3,1,0
ENST00000541388,3,5,7,3,3,5,4,6,2,1,2,3,2,2,1,4,3,4,3,1
ENST00000457064,0,1,1,0,3,0,0,0,0,1,2,3,3,3,2,8,4,6,2,5
ENST00000467719,0,1,1,0,1,0,1,1,0,0,2,0,0,0,0,1,1,5,2,1
ENST00000611931,0,1,0,1,1,1,1,1,2,4,10,10,12,7,18,19,6,5,6,8
ENST00000522431,11,2,0,3,3,2,1,2,3,1,1,1,1,2,0,1,1,1,3,2
ENST00000462993,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,1,1
ENST00000399079,0,0,6,0,0,0,12,0,9,0,0,23,0,0,0,0,7,0,0,0
ENST00000475531,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,0
ENST00000356892,244,302,359,365,473,272,250,355,387,330,247,315,350,357,375,444,333,338,374,470
ENST00000635922,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,4,0,1,0,0
ENST00000578446,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,2,1,1,2
ENST00000395611,0,1,1,0,1,0,2,0,0,0,4,5,3,4,1,6,1,3,2,2
ENST00000395797,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
ENST00000598913,0,2,0,0,3,1,1,0,2,0,5,7,10,4,6,9,3,7,6,12
ENST00000392523,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
ENST00000414200,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
ENST00000404807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
ENST00000561136,1,1,1,1,1,1,1,2,2,1,1,5,4,2,2,4,2,2,1,1
ENST00000396331,0,0,0,0,0,0,0,0,0,0,4,1,3,6,2,3,2,0,5,5
ENST00000409472,0,2,2,2,3,0,4,0,0,0,1,0,1,0,2,1,0,0,1,2
ENST00000262109,9,12,18,16,39,10,17,27,27,20,48,48,39,54,57,45,36,52,37,35
ENST00000596925,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0
ENST00000592822,3,3,2,8,7,2,1,4,1,1,4,4,5,2,2,3,5,2,2,3
ENST00000461096,12,23,20,20,21,22,29,29,17,12,28,38,25,35,25,26,12,15,27,5
ENST00000368467,6,1,6,5,2,3,9,7,4,2,2,1,1,2,1,1,4,1,2,2
ENST00000570862,0,0,0,0,0,0,0,1,0,2,1,1,1,1,2,2,2,0,1,0
ENST00000427908,0,27,0,3,7,0,0,0,92,0,3,1,2,1,3,1,3,4,4,0
ENST00000267068,7,6,8,8,10,3,10,8,12,9,26,27,20,29,19,24,29,22,24,15
ENST00000559031,0,0,0,0,0,0,0,0,0,0,4,4,2,3,4,2,3,2,4,3
ENST00000582867,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,4,0,1,1
ENST00000247001,30,13,37,17,11,0,17,18,14,27,14,7,21,12,19,15,13,10,13,12
ENST00000396551,0,1,9,8,0,0,0,1,1,2,4,3,1,1,15,8,0,2,3,9
ENST00000372075,0,0,0,2,0,0,1,0,0,0,0,0,2,1,2,0,1,0,0,0
ENST00000374303,13,9,2,0,5,0,2,3,3,4,10,9,2,3,5,2,3,4,11,1
ENST00000595185,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,2
ENST00000580882,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,1,0,0,1
ENST00000519231,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,4,2
ENST00000395941,0,0,0,1,0,0,0,2,0,0,1,1,2,3,5,4,2,2,1,2
ENST00000367262,14,14,22,24,23,24,20,22,0,15,1,0,1,0,1,1,1,0,0,0
ENST00000519347,0,0,0,1,1,0,0,0,0,0,4,10,6,7,3,7,3,2,6,4
ENST00000369681,8,19,16,13,35,17,27,17,25,29,72,56,53,51,52,44,52,54,41,32
ENST00000530442,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,2
ENST00000527979,7,11,12,11,27,6,10,11,24,24,22,28,29,29,76,47,84,30,39,56
ENST00000006777,8,41,10,7,16,8,11,9,13,47,32,32,28,25,22,27,16,18,16,25
ENST00000517562,1,1,1,0,1,0,2,1,1,2,1,0,3,1,2,2,2,1,1,1
ENST00000461547,6,2,2,6,5,1,1,3,2,5,6,4,10,13,7,4,8,8,6,5
ENST00000529369,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,2,0,0,0
ENST00000504697,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
ENST00000415701,0,0,0,0,0,0,1,0,0,0,7,1,3,4,1,0,1,0,1,2
ENST00000262301,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ENST00000601675,16,11,17,20,14,27,15,21,12,12,4,13,9,6,3,9,3,5,5,10
ENST00000619818,0,0,3,0,7,0,3,0,0,0,15,13,16,18,12,6,11,21,18,9
ENST00000476929,0,0,0,0,0,0,0,0,0,0,4,2,3,2,1,2,1,1,2,1
ENST00000440422,0,0,0,0,1,0,0,0,0,0,4,12,7,3,1,11,4,11,5,8
ENST00000472824,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,0,0,0
ENST00000358896,0,11,10,14,8,0,0,17,11,4,8,9,13,8,5,6,5,15,4,7
ENST00000249837,0,0,0,0,0,0,0,0,0,0,11,7,0,8,9,12,4,0,5,0
ENST00000420329,1,3,2,2,2,0,1,1,1,1,0,0,2,1,3,1,3,1,1,0
ENST00000322310,83,34,35,16,61,102,72,84,62,33,15,31,33,38,6,25,9,37,17,13
ENST00000532241,0,1,1,1,0,0,1,1,1,0,1,1,2,1,2,0,1,1,1,3
ENST00000577779,0,0,0,0,0,0,0,0,0,0,2,2,4,5,9,6,2,5,3,5
ENST00000551285,0,0,0,0,1,0,0,0,1,1,3,1,1,5,4,5,3,6,7,1
ENST00000507731,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
ENST00000379803,0,0,0,0,0,0,0,0,0,3,3,4,2,5,1,6,4,8,0,8
ENST00000301998,5,11,7,9,17,8,9,8,8,20,0,28,31,25,44,47,0,1,40,16
ENST00000527295,14,8,5,2,4,4,3,5,3,4,0,1,0,1,0,2,3,2,1,0
ENST00000508032,2,2,1,2,5,5,8,1,1,2,4,5,7,5,4,5,11,4,3,6
ENST00000541752,2,2,5,1,2,5,2,2,3,2,1,4,4,5,8,5,0,4,4,7
ENST00000466544,0,0,0,0,0,0,1,0,0,0,2,1,3,1,2,3,2,0,0,0
ENST00000467987,1,4,5,4,8,1,4,6,8,4,9,10,12,15,15,16,9,16,11,15
ENST00000328194,0,29,11,28,60,33,20,45,77,50,297,90,198,226,283,212,68,160,205,173
ENST00000434939,0,0,0,0,1,0,0,0,0,0,1,0,3,2,2,1,1,2,3,2
ENST00000569301,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,2,1,1,1
ENST00000541999,47,102,41,22,91,19,56,41,59,54,53,58,56,39,85,59,73,168,72,227
ENST00000494674,2,2,2,2,1,2,2,2,3,2,2,1,3,2,2,1,3,2,1,1
ENST00000508143,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,1,0
ENST00000439214,0,0,0,1,0,0,1,1,0,0,1,6,0,1,1,9,0,0,0,9
ENST00000392806,5,2,4,7,6,3,4,6,5,1,6,10,12,8,12,6,7,3,2,7
ENST00000409001,0,0,0,0,12,0,0,0,3,6,16,12,16,21,26,23,23,16,14,14
ENST00000582143,0,0,0,0,1,3,0,1,0,0,1,1,3,3,2,0,3,1,1,2
ENST00000590891,14,15,22,15,14,13,10,17,15,12,6,15,14,11,10,8,4,13,25,18
ENST00000226193,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0
ENST00000519686,7,10,6,12,8,6,5,5,8,10,12,24,15,23,12,21,18,24,14,10
ENST00000476117,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,1,0
ENST00000578245,2,2,2,3,4,2,3,5,4,5,9,6,11,12,8,9,9,9,10,10
ENST00000433172,0,0,2,1,0,1,2,2,2,6,5,7,7,3,1,6,3,4,5,3
ENST00000567323,1,1,0,1,1,1,1,1,1,0,1,3,2,3,3,2,4,1,1,0
ENST00000535943,0,14,21,20,10,20,25,18,18,0,2,8,4,6,3,3,0,2,4,6
ENST00000557386,0,0,0,0,0,0,0,0,1,2,2,1,2,2,14,2,1,2,2,2
ENST00000382584,0,1,0,0,0,0,0,0,0,1,1,2,0,2,3,1,3,1,2,0
ENST00000562884,1,0,0,0,3,0,1,2,1,1,2,9,1,13,16,11,12,9,7,5
ENST00000345807,90,330,106,75,135,363,83,96,230,135,86,70,71,55,115,56,55,117,91,108
ENST00000466242,0,0,0,0,2,6,0,0,2,0,7,9,1,4,13,5,3,4,4,2
ENST00000457156,0,5,3,2,11,2,3,4,14,7,51,44,59,44,36,44,60,44,67,30
ENST00000604238,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,1,1
ENST00000286181,0,0,0,0,0,1,0,0,1,0,6,5,6,3,9,7,1,3,3,7
ENST00000378932,0,0,0,0,0,0,0,0,0,5,6,8,5,0,4,4,6,8,1,6
ENST00000369405,0,12,15,6,10,9,6,11,12,14,26,23,23,28,14,12,27,20,28,13
ENST00000495097,0,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1,1,0,1,2
ENST00000326153,2,2,2,3,2,4,4,6,7,5,3,2,3,5,1,3,2,3,6,5
