"","SRR12650992","SRR12650993","SRR12650994","SRR12650995"
"ENSMUSG00000039523",640.981067515379,646.070041247665,299.988624434873,257.273035763968
"ENSMUSG00000029028",724.587293713038,1152.93614458392,444.344052734361,417.132009442551
"ENSMUSG00000028716",4.77749863986618,9.8261603231584,27.066642806154,0
"ENSMUSG00000028713",550.208593357922,337.364837761772,345.099695778463,424.625398833734
"ENSMUSG00000003644",1951.60819438534,2461.45316095118,1267.62110475488,1438.73076310724
"ENSMUSG00000029029",230.116184486888,325.082137357824,147.738758650257,158.610075446718
"ENSMUSG00000029030",2247.01686028373,3046.9285468727,3545.73020760617,3554.36436788473
"ENSMUSG00000003038",2843.40794049369,4048.37805314126,3586.3301718154,3600.57360246369
"ENSMUSG00000057751",66.8849809581265,24.565400807896,42.8555177764104,17.4845752460949
"ENSMUSG00000012117",703.884799606951,788.549365933462,815.382614535388,839.259611812557
"ENSMUSG00000050966",695.922301873841,1078.42109546663,703.732712960003,674.405045206519
"ENSMUSG00000012123",53.348734811839,34.3915611310544,22.555535671795,43.7114381152373
"ENSMUSG00000000682",7994.34772404275,8818.97889003466,19912.0268910606,19888.704342433
"ENSMUSG00000012126",160.842454208828,116.276230490708,249.238669173334,274.757611010063
"ENSMUSG00000028843",5184.38227402812,5773.68803654916,7283.18246842259,7699.45759944109
"ENSMUSG00000008575",406.087384388625,222.726300658257,234.577570986668,242.286256981601
"ENSMUSG00000037443",325.666157284211,386.495639377564,166.910963971283,152.365584287399
"ENSMUSG00000028841",21.4987438793978,0,0,32.471354028462
"ENSMUSG00000050105",53.348734811839,18.0146272591237,15.7888749702565,37.4669469559177
"ENSMUSG00000050890",135.362461462875,125.28354412027,74.4332677169234,67.4405045206519
"ENSMUSG00000038172",3756.70643048144,3956.66722345845,7185.06588825029,8010.43325917521
"ENSMUSG00000028483",812.174768777251,755.7954981896,498.477338346669,559.506407875038
"ENSMUSG00000028484",1105.19468535571,1102.98649627453,1046.57685517129,859.24198352238
"ENSMUSG00000028826",839.247261069826,684.555835846702,590.955034601028,696.88521338007
"ENSMUSG00000052407",82.0137266510361,103.174683393163,20.2999821046155,67.4405045206519
"ENSMUSG00000028825",19.9062443327758,8.18846693596533,0,37.4669469559177
"ENSMUSG00000028822",1406.97334944059,2021.73248648984,2307.43129922463,2596.4594240451
"ENSMUSG00000037266",9203.05487992889,6827.5437312079,11430.0177016821,13888.9972365587
"ENSMUSG00000028821",1822.61573110895,1773.62193833009,2106.68703174565,2706.36246844912
"ENSMUSG00000070691",2813.94669888118,2634.22981330005,3152.13611013335,3394.50539420615
"ENSMUSG00000084986",15.1287456929096,12.282700403948,0,0
"ENSMUSG00000037242",8488.02258349558,6789.05793660886,8646.6645997826,8391.34721989371
"ENSMUSG00000038070",99.5312216638788,93.3485230700048,31.577749940513,29.9735575647342
"ENSMUSG00000029055",3.18499909324412,8.18846693596533,20.2999821046155,34.9691504921899
"ENSMUSG00000029047",174.378700355116,148.211251540973,95.8610266051286,74.9338939118354
"ENSMUSG00000029048",2358.49182854727,2691.54908185181,1864.21502327385,1904.56980359248
"ENSMUSG00000029049",130.584962823009,198.979746543958,107.138794441026,74.9338939118354
"ENSMUSG00000028809",6702.83059173225,6130.70519495725,5635.50058759797,5646.2689062568
"ENSMUSG00000029050",24824.679182518,28026.6657817285,24191.9397847837,25452.5459653868
"ENSMUSG00000073684",298.593664991636,500.315329787482,269.53865127795,307.228965038525
"ENSMUSG00000066113",58.9224832250163,3.27538677438613,22.555535671795,44.9603363471013
"ENSMUSG00000059713",191.896195367958,189.153586220799,54.1332856123079,84.9250797667468
"ENSMUSG00000070934",1142.61842470133,1553.35217775262,1008.23244452923,1096.53264757653
"ENSMUSG00000029053",19.1099945594647,13.1015470975445,58.6443927466669,0
"ENSMUSG00000038047",458.639869427154,442.996061235725,154.505419351796,139.876601968759
"ENSMUSG00000028803",631.426070235647,651.801968102841,512.010659749746,497.061496281842
"ENSMUSG00000028494",12859.4338389731,18246.3608734116,20153.3711227488,19079.4182881852
"ENSMUSG00000062157",646.554815928557,1229.0888870884,659.749418400003,706.876399234981
"ENSMUSG00000038024",786.694776031298,962.963711669523,499.605115130258,542.021832628943
"ENSMUSG00000028690",62.9037320915714,31.1161743566683,49.6221784779489,4.9955929274557
"ENSMUSG00000028495",2458.81929998446,2351.72770400924,1958.94827309539,2120.62919770494
"ENSMUSG00000038007",329.647406150767,172.776652348869,202.999821046155,297.237779183614
"ENSMUSG00000028689",171.989951035183,100.718143312374,66.5388302317951,84.9250797667468
"ENSMUSG00000028676",2295.5880964557,1954.58705761493,1475.13203293539,1390.02373206455
"ENSMUSG00000028675",2796.42920386834,3813.36905207906,3679.93564485335,3917.79375335713
"ENSMUSG00000062585",2487.48429182366,3191.04556494569,6916.65501375593,6612.91613771948
"ENSMUSG00000028673",1494.5608245048,1626.22953348272,3108.15281557335,3494.41725275526
"ENSMUSG00000033985",74.0512289179258,118.732770571497,51.8777320451284,91.1695709260665
"ENSMUSG00000028496",82.8099764243472,97.4427565379875,46.2388481271797,24.9779646372785
"ENSMUSG00000028672",840.043510843137,962.144864975927,2175.48141554462,2505.28985311903
"ENSMUSG00000028671",196.673694007825,132.653164362638,126.310999762052,132.383212577576
"ENSMUSG00000028688",227.727435166955,153.124331702552,131.949883680001,39.9647434196456
"ENSMUSG00000028670",1587.72204798219,2088.05906867116,2004.05934443898,1760.94650692813
"ENSMUSG00000028669",416.438631441669,487.213782689937,365.399677883078,408.389721819503
"ENSMUSG00000028687",66.8849809581265,97.4427565379875,13.533321403077,91.1695709260665
"ENSMUSG00000028668",2888.79417757242,3860.86216030765,3233.33603855181,3561.85775727591
"ENSMUSG00000038368",65.2924814115045,65.5077354877227,108.266571224616,48.707031042693
"ENSMUSG00000059291",1626.73828687444,1697.46919582561,1397.3154348677,1591.09634739464
"ENSMUSG00000007872",102.716220757123,32.7538677438613,174.805401456411,141.125500200623
"ENSMUSG00000018983",820.933516283672,633.787340843717,1282.28220294154,974.140620853861
"ENSMUSG00000028684",209.413690380801,252.204781627732,270.66642806154,202.321513561956
"ENSMUSG00000036995",18.3137447861537,4.9130801615792,20.2999821046155,7.49338939118354
"ENSMUSG00000046861",769.177281018455,949.862164571979,770.271543191798,705.627501003117
"ENSMUSG00000051351",570.114837690698,536.344584305729,348.483026129232,377.167266022905
"ENSMUSG00000066037",1521.63331679738,1775.25963171728,633.810552377439,613.209031845187
"ENSMUSG00000054000",68.4774805047486,20.4711673399133,31.577749940513,49.955929274557
"ENSMUSG00000028578",160.046204435517,266.94402211247,129.694330112821,154.863380751127
"ENSMUSG00000028577",1200.74465815303,1446.90210758507,773.654873542567,871.730965841019
"ENSMUSG00000063314",11.1474968263544,18.0146272591237,11.2777678358975,9.99118585491139
"ENSMUSG00000028576",55.7374841317721,52.4061883901781,49.6221784779489,7.49338939118354
"ENSMUSG00000028677",1288.33213321725,1333.90126386875,755.610445005131,659.418266424152
"ENSMUSG00000028664",4.77749863986618,3.27538677438613,27.066642806154,17.4845752460949
"ENSMUSG00000036905",328.851156377456,205.53052009273,570.655052496413,400.89633242832
"ENSMUSG00000036896",214.191189020667,126.921237507463,318.033052972309,452.10115993474
"ENSMUSG00000036887",285.057418845349,155.580871783341,268.41087449436,289.74438979243
"ENSMUSG00000060862",572.503587010631,791.005906014251,366.527454666668,324.71354028462
"ENSMUSG00000006386",679.99730640762,265.306328725277,244.727562038975,507.052682136753
"ENSMUSG00000036856",28.6649918391971,13.1015470975445,0,2.49779646372785
"ENSMUSG00000006699",19829.8043545379,23627.0024970344,28004.9530901006,28412.4347749043
"ENSMUSG00002074982",89.9762243841464,103.174683393163,112.777678358975,214.810495880595
"ENSMUSG00000028573",7.9624977331103,14.7392404847376,20.2999821046155,0
"ENSMUSG00000028572",50.9599854919059,105.631223473953,55.2610623958977,108.654146172161
"ENSMUSG00000028538",127.399963729765,117.095077184304,173.677624672821,151.116686055535
"ENSMUSG00000052914",0,4.9130801615792,20.2999821046155,52.4537257382848
"ENSMUSG00000015224",12.7399963729765,0,31.577749940513,9.99118585491139
"ENSMUSG00000033326",1024.7734582513,1148.02306442234,1378.14322954667,1351.30788687677
"ENSMUSG00000033295",172.786200808494,119.551617265094,164.655410404103,141.125500200623
"ENSMUSG00000059939",286.649918391971,379.126019135195,261.644213792822,94.9162656216582
"ENSMUSG00000110404",18.3137447861537,3.27538677438613,24.8110892389745,0
"ENSMUSG00000028565",121.029965543277,149.030098234569,248.110892389745,487.07031042693
"ENSMUSG00000033253",2001.77193010393,2306.69113586143,1583.39860416001,1423.74398432487
"ENSMUSG00000028563",243.652430633175,354.560618327299,202.999821046155,288.495491560566
"ENSMUSG00000006392",969.035974119524,911.376369972942,778.165980676926,676.902841670247
"ENSMUSG00000006390",2982.75165082312,3703.64359513712,2778.84199476514,2805.02542876637
"ENSMUSG00000006398",117.844966450033,82.7035160532499,38.3444106420514,18.7334734779589
"ENSMUSG00000041936",1187.20841200675,899.093669568994,3743.09114473437,4314.94339108986
"ENSMUSG00000035692",293.019916578459,197.342053156765,1772.86510380308,1863.35616194097
"ENSMUSG00000078486",603.557328169761,280.045569210014,1766.09844310155,2044.44640556124
"ENSMUSG00000033191",544.634844944745,291.509422920366,386.827436771284,355.935996081218
"ENSMUSG00000050854",11.1474968263544,6.55077354877227,2.2555535671795,17.4845752460949
"ENSMUSG00000095567",2301.95809464219,2088.87791536476,839.065926990773,1126.50620514126
"ENSMUSG00000028730",3.18499909324412,7.3696202423688,50.7499552615387,51.2048275064209
"ENSMUSG00000096351",144.121208969297,69.6019689557053,645.088320213336,564.502000802494
"ENSMUSG00000028729",850.394757896181,840.136707630043,536.82174898872,581.986576048589
"ENSMUSG00000028645",10783.6106799513,11508.8902784993,26321.1823522011,24021.3085916707
"ENSMUSG00000088552",88.3837248375244,161.312798638517,237.960901337437,201.072615330092
"ENSMUSG00000086683",461.028618747087,444.633754622918,930.415846461542,693.138518684478
"ENSMUSG00000085505",65.2924814115045,67.9642755685123,155.633196135385,127.38761965012
"ENSMUSG00000045268",153.676206249029,298.879043162735,303.371954785642,176.094650692813
"ENSMUSG00000061859",151.287456929096,95.8050631507944,151.122089001026,92.4184691579304
"ENSMUSG00000028644",9.55499727973237,3.27538677438613,18.044428537436,2.49779646372785
"ENSMUSG00000028643",132.177462369631,98.261603231584,56.3888391794874,47.4581328108291
"ENSMUSG00000035407",47.7749863986618,1.63769338719307,6.76666070153849,12.4889823186392
"ENSMUSG00000078584",46.1824868520398,81.8846693596533,90.2221426871799,87.4228762304747
"ENSMUSG00000028560",1090.86218943611,1272.48776184901,320.288606539489,453.350058166604
"ENSMUSG00000028641",140.936209876052,103.174683393163,40.5999642092309,122.392026722665
"ENSMUSG00000028639",6237.82072411861,6036.53782519364,4178.41298320002,4292.46322291631
"ENSMUSG00000060288",193.48869491458,277.589029129225,99.2443569558978,107.405247940297
"ENSMUSG00000028556",250.818678592975,241.559774610977,249.238669173334,209.814902953139
"ENSMUSG00000028636",0,41.7611813734232,87.9665891200004,9.99118585491139
"ENSMUSG00000087385",74.8474786912369,94.9862164571979,63.1554998810259,102.409655012842
"ENSMUSG00000028532",28.6649918391971,1.63769338719307,0,42.4625398833734
"ENSMUSG00000035275",122.622465089899,148.211251540973,85.7110355528209,127.38761965012
"ENSMUSG00000028530",15014.8819753261,17366.9195244889,25591.5107732186,23098.3727983233
"ENSMUSG00000032998",1637.88578370079,1786.72348542764,682.304954071798,696.88521338007
"ENSMUSG00000028634",382.996140962606,393.865259619933,320.288606539489,267.26422161888
"ENSMUSG00000028527",7.9624977331103,31.1161743566683,9.02221426871799,12.4889823186392
"ENSMUSG00000052135",7.9624977331103,0,22.555535671795,0
"ENSMUSG00000000085",234.893683126754,192.428972995185,93.6054730379491,163.605668374174
"ENSMUSG00000028633",105.901219850367,73.696202423688,99.2443569558978,89.9206726942025
"ENSMUSG00000035212",1629.12703619437,2032.3774935066,876.282560849234,729.356567408532
"ENSMUSG00000041025",384.588640509228,265.306328725277,322.544160106668,380.913960718497
"ENSMUSG00000028737",179.156198994982,170.320112268079,199.616490695385,127.38761965012
"ENSMUSG00000032897",1238.96464727196,1433.80056048753,828.915935938465,761.827921436994
"ENSMUSG00000032890",97.1424723439457,52.4061883901781,74.4332677169234,99.9118585491139
"ENSMUSG00000028629",57.3299836783942,120.37046395869,4.51110713435899,12.4889823186392
"ENSMUSG00000064141",163.231203528761,106.450070167549,243.599785255386,146.121093128079
"ENSMUSG00000032870",2129.1718938337,2185.50182520915,5285.88978468515,4659.6393030843
"ENSMUSG00000043207",1132.26717764829,1428.06863363235,525.543981152823,621.951319468234
"ENSMUSG00000049878",8810.50374168655,9796.68184218893,13097.9995646113,13496.8431917534
"ENSMUSG00000028657",3548.08898987395,3902.62334168108,12864.5497704083,12557.6717213918
"ENSMUSG00000028525",12007.4465815303,10274.8883112493,42931.0788209109,42228.9959140149
"ENSMUSG00000028656",23252.882130002,29527.611771091,64499.8098070649,66180.3662047012
"ENSMUSG00000028655",93.9574732507016,67.9642755685123,279.688642330258,164.854566606038
"ENSMUSG00000028653",65.2924814115045,88.4354429084256,13.533321403077,43.7114381152373
"ENSMUSG00000040935",9.55499727973237,0,20.2999821046155,0
"ENSMUSG00000028651",128.196213503076,176.052039123255,69.9221605825644,49.955929274557
"ENSMUSG00000025330",513.581103785615,460.191841801252,6895.22725486772,6811.49095658584
"ENSMUSG00000046093",27.072492292575,24.565400807896,0,0
"ENSMUSG00000025328",1.59249954662206,15.5580871783341,13.533321403077,9.99118585491139
"ENSMUSG00000032744",3.18499909324412,13.1015470975445,42.8555177764104,0
"ENSMUSG00000028927",161.638703982139,99.8992966187771,195.105383561026,196.077022402636
"ENSMUSG00000028524",49.3674859452839,24.565400807896,38.3444106420514,18.7334734779589
"ENSMUSG00000011257",673.627308221132,916.289450134521,339.460811860514,348.442606690035
"ENSMUSG00000032726",39.8124886655515,72.8773557300915,29.3221963733335,0
"ENSMUSG00000028920",2072.63815992861,1788.36117881483,4550.57932178463,5329.04875536336
"ENSMUSG00000073733",6.36999818648824,13.9203937911411,3.38333035076924,41.2136416515095
"ENSMUSG00000006445",264.354924739262,231.733614287819,153.377642568206,89.9206726942025
"ENSMUSG00000006221",43.7937375321067,58.9569619389504,45.1110713435899,13.7378805505032
"ENSMUSG00000006215",1117.13843195538,1274.9443019298,1019.51021236513,1167.71984679277
"ENSMUSG00000040761",5069.72230667133,6952.00842863457,5987.36694407797,6107.11235381459
"ENSMUSG00000057637",7976.8302290299,7853.55863828435,9481.21941963901,8798.48804348134
"ENSMUSG00000028583",1339.29211870915,1065.31954836909,1895.79277321437,1810.90243620269
"ENSMUSG00000070610",7.9624977331103,3.27538677438613,6.76666070153849,37.4669469559177
"ENSMUSG00000066026",547.819844037989,606.765399955031,738.693793251285,695.636315148206
"ENSMUSG00000020220",4528.27246081983,6573.70125619297,5970.45029232413,5457.68527324535
"ENSMUSG00000028599",63286.728232534,92736.8445898882,114579.865659151,95645.6221890668
"ENSMUSG00000028602",375.033643229495,485.576089302744,601.105025653336,223.552783503642
"ENSMUSG00000078502",159.249954662206,47.4931082285989,60.8999463138464,101.160756780978
"ENSMUSG00000070605",74.8474786912369,182.602812672027,54.1332856123079,84.9250797667468
"ENSMUSG00000081998",19.9062443327758,9.00731362956187,0,0
"ENSMUSG00000063245",3.18499909324412,10.6450070167549,7.89443748512824,27.4757611010063
"ENSMUSG00000028648",185.52619718147,229.277074207029,153.377642568206,97.4140620853861
"ENSMUSG00000023075",3090.24537022011,4388.19943098382,3409.26921679181,4379.88609914678
"ENSMUSG00000028647",321.684908417656,208.805906867116,253.749776307693,177.343548924677
"ENSMUSG00000028646",4145.27631985722,5290.5684873272,6079.84464033233,4262.48966535157
"ENSMUSG00000082515",34.2387402523743,27.0219408886856,42.8555177764104,107.405247940297
"ENSMUSG00000028907",364.682396176452,300.516736549928,171.422071105642,132.383212577576
"ENSMUSG00000032643",1148.19217311451,1265.93698830024,1079.28238189539,799.294868392911
"ENSMUSG00000028902",557.374841317721,807.382839886182,275.177535195899,224.801681735506
"ENSMUSG00000083104",7.9624977331103,8.18846693596533,9.02221426871799,17.4845752460949
"ENSMUSG00000028894",812.174768777251,1184.05231894059,470.282918756925,350.940403153763
"ENSMUSG00000028890",1236.57589795203,1476.38058855455,1159.35453353026,1301.35195760221
"ENSMUSG00000078570",66.8849809581265,49.130801615792,81.1999284184619,78.6805886074272
"ENSMUSG00000028889",848.006008576247,899.093669568994,705.988266527182,618.204624772642
"ENSMUSG00000028873",70.0699800513707,44.2177214542128,72.1777141497439,24.9779646372785
"ENSMUSG00000044730",179.156198994982,271.038255580453,117.288785493334,122.392026722665
"ENSMUSG00000028871",7.9624977331103,3.27538677438613,4.51110713435899,32.471354028462
"ENSMUSG00000028869",1218.26215316588,1006.36258643014,790.571525296414,654.422673496696
"ENSMUSG00000050213",903.74349270802,890.905202633028,729.671578982567,939.171470361671
"ENSMUSG00000028863",645.758566155246,474.931082285989,313.52194583795,462.092345789652
"ENSMUSG00000042677",14436.8046399023,14713.0373905425,30680.0396207755,25315.1671598817
"ENSMUSG00000028859",74492.3512923401,71502.5121315429,259509.332341486,240662.689280178
"ENSMUSG00000028861",452.269871240665,532.250350837747,566.143945362054,643.182589409921
"ENSMUSG00000042616",55.7374841317721,81.8846693596533,474.794025891284,510.799376832345
"ENSMUSG00000050188",279.483670432172,342.277917923351,506.371775831797,605.715642454003
"ENSMUSG00000042608",13403.2724341446,13429.9046216767,34543.802881354,36123.1324584321
"ENSMUSG00000086961",46.9787366253508,26.2030941950891,24.8110892389745,66.191606288788
"ENSMUSG00000050212",165.619952848694,133.472011056235,275.177535195899,197.3259206345
"ENSMUSG00000073758",54.9412343584611,26.2030941950891,34.9610802912822,87.4228762304747
"ENSMUSG00000043962",7576.31659305445,7566.14344883197,5377.23970415592,5364.01790585555
"ENSMUSG00000028849",7186.15420413205,7739.73894787443,7638.43215525336,8736.04313188815
"ENSMUSG00000028847",644.166066608624,879.441348922677,696.966052258464,633.191403555009
"ENSMUSG00000042558",376.626142776117,470.01800212441,253.749776307693,212.312699416867
"ENSMUSG00000028842",1245.33464545845,1430.52517371314,947.332498215389,887.96664285525
"ENSMUSG00000041530",667.257310034644,727.954710607318,271.794204845129,305.980066806661
"ENSMUSG00000042500",329.647406150767,414.336426959846,526.671757936412,664.413859351608
"ENSMUSG00000042489",70.0699800513707,57.3192685517573,15.7888749702565,62.4449115931962
"ENSMUSG00000073755",14.3324959195985,3.27538677438613,24.8110892389745,2.49779646372785
"ENSMUSG00000028837",1221.44715225912,1320.79971677121,918.010301842055,977.887315549453
"ENSMUSG00000042380",202.247442421002,305.429816711507,112.777678358975,153.614482519263
"ENSMUSG00000050234",36.6274895723074,21.2900140335099,27.066642806154,44.9603363471013
"ENSMUSG00000042367",22.2949936527089,47.4931082285989,32.7055267241027,53.7026239701487
"ENSMUSG00000046623",0,0,11.2777678358975,14.9867787823671
"ENSMUSG00000042357",9.55499727973237,14.7392404847376,0,0
"ENSMUSG00000061894",14.3324959195985,19.6523206463168,4.51110713435899,14.9867787823671
"ENSMUSG00000028796",2012.91942693028,2237.08916690573,1608.20969339898,1323.83212577576
"ENSMUSG00000028794",130.584962823009,58.1381152453539,57.5166159630772,74.9338939118354
"ENSMUSG00000028799",136.954961009497,85.1600561340395,78.9443748512824,87.4228762304747
"ENSMUSG00000073791",25.479992745953,26.2030941950891,0,4.9955929274557
"ENSMUSG00000025791",136.954961009497,185.059352752817,243.599785255386,117.396433795209
"ENSMUSG00000040616",145.713708515919,99.8992966187771,53.0055088287182,74.9338939118354
"ENSMUSG00000040606",50.9599854919059,42.5800280670197,139.844321165129,4.9955929274557
"ENSMUSG00000028251",25.479992745953,24.565400807896,43.9832945600002,37.4669469559177
"ENSMUSG00000028426",2049.54691650259,2433.6123733689,945.076944648209,1220.17357253105
"ENSMUSG00000003032",1594.88829594199,1272.48776184901,977.782471372312,834.264018885101
"ENSMUSG00000028248",6069.81202194999,5327.41658853905,5277.99534720002,6851.45570000549
"ENSMUSG00000028247",39.8124886655515,42.5800280670197,48.4944016943592,12.4889823186392
"ENSMUSG00000040410",92.3649737040795,101.53699000597,54.1332856123079,99.9118585491139
"ENSMUSG00000103000",9.55499727973237,13.1015470975445,31.577749940513,28.7246593328703
"ENSMUSG00000045751",62.1074823182604,54.0438817773712,34.9610802912822,8.74228762304747
"ENSMUSG00000055296",781.917277391432,907.282136504959,315.77749940513,442.109974079829
"ENSMUSG00000028434",20.7024941060868,24.565400807896,6.76666070153849,64.942708056924
"ENSMUSG00000028261",79.624977331103,49.130801615792,18.044428537436,12.4889823186392
"ENSMUSG00000038764",42.9974877587956,78.6092825852672,13.533321403077,14.9867787823671
"ENSMUSG00000040359",297.797415218325,174.414345736062,172.549847889232,109.903044404025
"ENSMUSG00000052117",61.3112325449493,6.55077354877227,24.8110892389745,12.4889823186392
"ENSMUSG00000040520",227.727435166955,203.892826705537,347.355249345642,137.378805505032
"ENSMUSG00000082674",3.18499909324412,34.3915611310544,6.76666070153849,44.9603363471013
"ENSMUSG00000028289",30.2574913858192,22.1088607271064,36.0888570748719,44.9603363471013
"ENSMUSG00000028284",2674.60298855175,3318.78564914675,2289.38687068719,2073.17106489411
"ENSMUSG00000084440",31.8499909324412,24.565400807896,23.6833124553847,23.7290664054146
"ENSMUSG00000040270",354.331149123409,138.385091217814,142.099874732308,319.717947357165
"ENSMUSG00000028282",996.90471618541,1322.4374101584,524.416204369233,360.931589008674
"ENSMUSG00000050812",1822.61573110895,1793.27425897641,2080.74816572309,2125.6247906324
"ENSMUSG00000058006",3453.33526684994,4108.15386177381,2513.81445062155,2555.24578239359
"ENSMUSG00000045854",177.56369944836,257.117861789311,188.338722859488,136.129907273168
"ENSMUSG00000028381",5413.7022087417,4612.56342502927,11832.6340134236,12898.6209386906
"ENSMUSG00000038578",711.847297340061,557.634598339239,851.47147161026,718.116483321756
"ENSMUSG00000028232",432.36362690789,713.215470122581,188.338722859488,148.618889591807
"ENSMUSG00000028233",1191.1896608733,1544.34486412306,746.588230736413,811.783850711551
"ENSMUSG00000040183",12.7399963729765,24.565400807896,56.3888391794874,72.4360974481076
"ENSMUSG00000042228",12019.39032813,13257.1279693279,30946.1949417027,33381.8008394908
"ENSMUSG00000083186",71.6624795979927,74.5150491172845,57.5166159630772,171.099057765358
"ENSMUSG00000077271",51.756235265217,55.6815751645643,63.1554998810259,73.6849956799715
"ENSMUSG00000028234",1551.8908081832,1871.88354156168,1025.14909628308,1109.02162989516
"ENSMUSG00000003282",138.547460556119,175.233192429658,42.8555177764104,37.4669469559177
"ENSMUSG00000028277",4646.11742726986,5270.09731998729,7023.79380819695,7347.26829805546
"ENSMUSG00000023267",39.8124886655515,14.7392404847376,0,8.74228762304747
"ENSMUSG00000042198",59.7187329983273,32.7538677438613,73.3054909333336,27.4757611010063
"ENSMUSG00000068240",42.2012379854846,31.1161743566683,83.4554819856414,87.4228762304747
"ENSMUSG00000054679",11.1474968263544,1.63769338719307,0,14.9867787823671
"ENSMUSG00000040128",7936.22149059104,6841.46412499904,20615.7596040206,19525.2749569606
"ENSMUSG00000028382",20907.1302978277,25880.468597812,25023.1112742893,25365.1230891563
"ENSMUSG00000045573",54.1449845851501,19.6523206463168,39.4721874256412,91.1695709260665
"ENSMUSG00000066324",969.035974119524,1057.13108143312,527.799534720002,861.739779986108
"ENSMUSG00000028274",413.253632348425,593.663852857487,259.388660225642,432.118788224918
"ENSMUSG00000028383",448.28862237411,399.597186475108,401.48853495795,437.114381152373
"ENSMUSG00000045071",131.38121259632,198.979746543958,99.2443569558978,67.4405045206519
"ENSMUSG00000028240",20.7024941060868,0,15.7888749702565,19.9823717098228
"ENSMUSG00000038544",798.638522630964,1048.12376780356,239.088678121027,304.731168574797
"ENSMUSG00000028385",860.746004949224,814.752460128551,504.116222264617,353.438199617491
"ENSMUSG00000080772",9.55499727973237,8.18846693596533,0,1.24889823186392
"ENSMUSG00000095588",35.8312397989964,31.9350210502648,63.1554998810259,33.7202522603259
"ENSMUSG00000028291",568.522338144076,671.454288749157,341.716365427694,362.180487240538
"ENSMUSG00000028249",31339.5948277488,38434.2072573405,52970.5477484269,51222.312081667
"ENSMUSG00000104347",242.856180859864,210.443600254309,206.383151396924,424.625398833734
"ENSMUSG00000040044",952.314728879992,1001.44950626856,576.293936414361,524.537257382848
"ENSMUSG00000028245",784.306026711365,790.187059320655,444.344052734361,668.160554047199
"ENSMUSG00000028292",113.067467810166,74.5150491172845,54.1332856123079,41.2136416515095
"ENSMUSG00000041261",33.4424904790633,14.7392404847376,33.8333035076924,12.4889823186392
"ENSMUSG00000047187",2815.5391984278,2988.79043162735,3911.12988548925,3640.53834588334
"ENSMUSG00000028293",218.172437887222,238.284387836591,117.288785493334,83.6761815348829
"ENSMUSG00000041235",15913.0517196209,13687.0224834661,52993.1032840987,55537.2554727568
"ENSMUSG00000083786",6.36999818648824,8.18846693596533,57.5166159630772,84.9250797667468
"ENSMUSG00000028295",89.1799746108354,122.82700403948,85.7110355528209,42.4625398833734
"ENSMUSG00000039967",2705.65672971088,3140.27706994271,2658.16987892104,2596.4594240451
"ENSMUSG00000073910",277.094921112239,324.263290664227,173.677624672821,269.762018082608
"ENSMUSG00000028300",1688.04951941938,2080.68944842879,2759.66978944411,2151.85165350154
"ENSMUSG00000082762",16.7212452395316,28.6596342758787,40.5999642092309,79.9294868392911
"ENSMUSG00000028405",301.778664084881,271.857102274049,207.510928180514,207.317106489411
"ENSMUSG00000040296",2373.62057424018,2325.52460981415,5532.87290029131,5904.79084025263
"ENSMUSG00000036822",1534.37331317036,1373.20590516139,768.015989624619,654.422673496696
"ENSMUSG00000071014",78.032477784481,126.102390813866,31.577749940513,99.9118585491139
"ENSMUSG00000087137",33.4424904790633,7.3696202423688,20.2999821046155,23.7290664054146
"ENSMUSG00000028207",881.448499055311,665.722361893982,2871.3196910195,3508.15513330576
"ENSMUSG00000028411",286.649918391971,413.517580266249,199.616490695385,292.242186256158
"ENSMUSG00000066315",27.072492292575,4.9130801615792,11.2777678358975,14.9867787823671
"ENSMUSG00000059482",35.8312397989964,27.8407875822821,19.1722053210257,49.955929274557
"ENSMUSG00000028410",4319.65502021234,4520.85259534646,8936.50323316517,8383.85383050252
"ENSMUSG00000028409",1169.6909169939,1704.01996937439,890.943659035901,952.909350912174
"ENSMUSG00000056412",35.0349900256853,35.2104078246509,73.3054909333336,37.4669469559177
"ENSMUSG00000028413",20134.768017716,26456.1178234104,9296.2640271303,7853.07208196035
"ENSMUSG00000028415",2.38874931993309,16.3769338719307,13.533321403077,0
"ENSMUSG00000028416",1284.35088435069,1583.6495054157,1137.92677464206,1215.1779796036
"ENSMUSG00000028419",1207.11465633952,1538.61293726789,1383.78211346462,1558.62499336618
"ENSMUSG00000028423",3019.37914039543,3595.55583158238,1876.62056789334,1642.30117490106
"ENSMUSG00000028427",33.4424904790633,54.8627284709677,2.2555535671795,34.9691504921899
"ENSMUSG00000045205",407.679883935248,600.214626406259,170.294294322052,208.566004721275
"ENSMUSG00000028430",1114.74968263544,1091.52264256418,266.155320927181,610.711235381459
"ENSMUSG00000036241",1473.06208062541,1565.63487815657,1838.27615725129,1666.03024130647
"ENSMUSG00000028433",2023.27067398333,1783.44809865325,1663.47075579488,1416.25059493369
"ENSMUSG00000089265",15.1287456929096,16.3769338719307,2.2555535671795,0
"ENSMUSG00000040720",1666.55077553999,1932.47819688782,1637.53188977231,1684.76371478443
"ENSMUSG00000028436",1430.06459286661,1736.77383711825,2733.73092342155,2863.72364566398
"ENSMUSG00000086625",9.55499727973237,9.00731362956187,3.38333035076924,21.2312699416867
